imdb_href,tmdb_id,tmdb_name,original_name,original_language,origin_country,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,first_air_date,tmdb_adult_content,tmdb_poster_path,tmdb_overview,tmdb_tagline,tmdb_genres,tv_networks,tmdb_keywords
/title/tt0078607/,397.0,The Dukes of Hazzard,The Dukes of Hazzard,en,['US'],38.218,7.413,271.0,1979-01-26,False,/86Q2ocF025veIbmomJ53zsGqQ7Q.jpg,"Cousins Bo and Luke Duke and their car ""General Lee"", assisted by Cousin Daisy and Uncle Jesse, have a running battle with the authorities of Hazzard County (Boss Hogg and Sheriff Coltrane), plus a string of ne'er-do-wells often backed by the scheming Hogg.",,"Action & Adventure, Drama, Comedy",CBS,"farm, cousin cousin relationship"
/title/tt0185133/,30669.0,Yu Yu Hakusho,幽☆遊☆白書,ja,['JP'],50.305,8.6,376.0,1992-10-10,False,/qyqnXUsMSCWXL5vHLRhu6xiNdmK.jpg,"One day, 14-year-old Yusuke Urameshi suddenly finds himself dead, having died pushing a child out of the way of oncoming traffic. Since he has such a bad personality, even the Spirit World was caught by surprise that he would sacrifice himself. Yusuke soon finds out he wasn't supposed to die and has a chance for resurrection and bringing his body back to life. After being resurrected, Yusuke becomes a Spirit Detective, along with his comrades, and one adventure after another happens, whether it be an investigation or a fighting tournament.",,"Animation, Action & Adventure, Sci-Fi & Fantasy",Fuji TV,"martial arts, sacrifice, school, tournament, based on manga, martial artist, demon, shounen, anime, struggling students"
/title/tt11242246/,95205.0,The Equalizer,The Equalizer,en,['US'],48.615,7.826,204.0,2021-02-07,False,/gAgShytJMWSYkjxa7ZDjSZhsnlc.jpg,"Robyn McCall, an enigmatic former CIA operative with a mysterious background, uses her extensive skills to help those with nowhere else to turn.",,"Crime, Drama, Action & Adventure",CBS,"cia, secret life, fake death, secret past, ex military, fight for justice, secret hideout, dark web, former operative, former agent, computer hacker, computer skills, former military, bar owner, helping the helpless, fight scenes"
/title/tt0985344/,34791.0,Claymore,クレイモア,ja,['JP'],19.838,8.237,205.0,2007-04-03,False,/rQt8X4kjBxah0laGwUVJISf1086.jpg,"When a shapeshifting demon with a thirst for human flesh, known as ""youma,"" arrives in Raki's village, a lone woman with silver eyes walks into town with only a sword upon her back. She is a ""Claymore,"" a being manufactured as half-human and half-youma, for the express purpose of exterminating these monsters. After Raki's family is killed, the Claymore saves his life, but he is subsequently banished from his home. With nowhere else to go, Raki finds the Claymore, known as Clare, and decides to follow her on her journeys.

As the pair travel from town to town, defeating youma along the way, more about Clare's organization and her fellow warriors comes to light. With every town cleansed and every demon destroyed, they come closer to the youma on which Clare has sought vengeance ever since she chose to become a Claymore.",,"Action & Adventure, Animation, Drama, Sci-Fi & Fantasy",Nippon TV,"based on manga, anime"
/title/tt7772602/,85727.0,In the Dark,In the Dark,en,['US'],28.924,7.9,167.0,2019-04-04,False,/dvfuQNUItkbQ8e2o80i6HgySLI8.jpg,"Murphy is a flawed and irreverent woman who just happens to be blind and is the only witness to the murder of her drug-dealing friend, Tyson. When the police dismiss her story, she sets out with her dog, Pretzel, to find the killer while also managing her colorful dating life and the job she hates at Guiding Hope, the guide-dog school owned by her overprotective parents.",Save me.,"Drama, Comedy",The CW,blind woman
/title/tt0213327/,2985.0,Andromeda,Andromeda,en,"['US', 'CA']",42.579,7.185,200.0,2000-10-02,False,/wJHCks9QrBOcxyYx1H8dvEjQE7E.jpg,Captain Dylan Hunt and his crew quest to restore a government that once presided over an extended peace and prosperity.,,"Action & Adventure, Drama, Sci-Fi & Fantasy",Global TV,"artificial intelligence, starship, space travel, black hole, alien, space, military, alternative timeline"
/title/tt16350094/,152483.0,The Boys Presents: Diabolical,The Boys Presents: Diabolical,en,['US'],26.336,7.196,209.0,2022-03-03,False,/kZKfZWwFOAicgoKS2IO7oM1GuHZ.jpg,"From some of the most unhinged and maniacal minds in Hollywood today comes this animated anthology series, a collection of irreverent and emotionally shocking animated short films. Each episode plunges elbow-deep into unseen crevices of The Boys Universe.",,"Animation, Action & Adventure",Amazon,"superhero, anthology, adult animation"
/title/tt1685401/,56998.0,High School of the Dead,学園黙示録 HIGHSCHOOL OF THE DEAD,ja,['JP'],38.767,8.294,697.0,2010-07-05,False,/oPiNGGZyBzst3hKGFU1mteT0zhe.jpg,"One morning, the high school student Takashi Komuro enjoys the silence at school when he's suddenly interrupted by strange noises and a shaky-legged person who tries to enter the school grounds. Subsequently, several teachers come to the school gate to shoo the person away. All of a sudden, a teacher is bitten by the person and within seconds the school campus becomes a place of violence, blood, death and undead zombies. Takashi, shocked by the scenery, runs for his life to save his schoolmates and childhood love, Rei Miyamoto. The struggle for survival has just begun",They're gonna graduate with horrors.,"Animation, Action & Adventure, Drama, Sci-Fi & Fantasy",AT-X,"high school, swordplay, supernatural, post-apocalyptic future, gore, harem, coming of age, end of the world, survival, gunfight, zombie, based on manga, epidemic, survival horror, zombie apocalypse, virus, angst, ecchi, shounen, anime, rotten world, pantsu, post-apocalyptic, gunfights"
/title/tt1552112/,33091.0,The Glades,The Glades,en,['US'],32.231,7.1,89.0,2010-07-11,False,/44mkq0KpOngpJSs22m0LdP37Jpp.jpg,"This Crime series follows Matt Passmore as Jim, a Chicago cop who gets kicked off the force after being shot and wrongfully accused by his ex-captain of having an affair with his wife. After receiving his payout, Jim decides to moves to a small Florida town to join the state police.",Sunny with a chance of homicide,"Crime, Drama, Action & Adventure",A&E,"florida, everglades, police detective, murder investigation"
/title/tt1799631/,38464.0,Blue Exorcist,青の祓魔師,ja,['JP'],52.279,8.014,356.0,2011-04-17,False,/dYsPea2o7Pd1PLDDngo5STNNRR9.jpg,"Humans live in the world of Assiah, demons in Gehenna. The two dimensions are not meant to interfere with each other, but demons still possess creatures in Assiah in spite of this. The humans who can fight these demons are known as exorcists. Rin Okumura is a boy who bears the curse of being Satan's illegitimate son. His foster father sacrificed himself to save him from demons. To avenge his foster father's death as well as to prove himself, Rin decides to follow the path of an exorcist and defeat his own father, Satan. To hone his raw skills, Rin enters True Cross Academy to train with other exorcist candidates.",,"Animation, Comedy, Sci-Fi & Fantasy, Mystery, Drama, Action & Adventure","TBS, MBS, CBC, SBS TV, i-Television","magic, sword, vatican, shapeshifting, supernatural, exorcism, tragedy, priest, religion, school, sibling rivalry, based on manga, demon, super power, cross, exorcist, dark fantasy, shounen, anime, drastic change of life"
/title/tt0131179/,30983.0,Case Closed,名探偵コナン,ja,['JP'],68.539,7.96,595.0,1996-01-08,False,/9ve6LW4ltMMpp9WjoR4MGViOp9V.jpg,"The son of a world famous mystery writer, Jimmy Kudo, has achieved his own notoriety by assisting the local police as a student detective. He has always been able to solve the most difficult of criminal cases using his wits and power of reason.",,"Animation, Comedy, Mystery",YTV,"high school, japan, secret identity, detective, cop, based on manga, anime, age change, case"
/title/tt2051178/,45845.0,Fate/Zero,Fate/Zero,ja,['JP'],27.566,8.07,251.0,2011-10-02,False,/chUbHBiMX7buj8TzOEIjHHPCJfF.jpg,"War of the Holy Grail - Pursuing the power of the ""Holy Grail"" which grants a miracle, this is a contest in which seven magi summon seven Heroic Spirits to compete for it. In that battle whose conclusion was postponed three times, now, the fourth war commenced again. Entrusting their dearest wish of victory, the magi joined the battleground called ""Fuyuki"", but amongst them, there was a man who was always alone, and could not find out the meaning behind his fights. His name was Kotomine Kirei. Not comprehending the guidance of fate, Kirei was lost, and had kept questioning. Why someone like his was given the Command Seals. However, the fate of his fights crossed Kirei's path with a nemesis by chance. That person is - Emiya Kiritsugu. A man who was sterner than anyone else, more merciless than anyone else, and who sought the miracle of the Holy Grail. ",,"Action & Adventure, Animation, Sci-Fi & Fantasy","Tokyo MX, Gunma TV","assassin, holy grail, fight, king arthur, epic battle, anime, king alexander"
/title/tt8652642/,86752.0,Wu Assassins,Wu Assassins,en,['US'],15.681,6.949,128.0,2019-08-08,False,/b3nMqPFY8skSfYLF3xEz8oQZxPa.jpg,"The last in a line of Chosen Ones, a wannabe chef teams up with a homicide detective to unravel an ancient mystery and take down supernatural assassins.",,"Sci-Fi & Fantasy, Drama, Action & Adventure, Crime",Netflix,"mission, martial arts, san francisco, california, superhero, chinatown, villain, supernatural power"
/title/tt1214085/,37305.0,Soul Eater,ソウルイーター,ja,['JP'],37.428,7.879,227.0,2008-04-07,False,/hI5AhxFTSFabTG7Fvhczyb5ZIh8.jpg,"At the Death Weapon Meister Academy, three teams must collect the souls of 99 evil humans and one witch.",,"Action & Adventure, Animation, Comedy, Sci-Fi & Fantasy",TV Tokyo,"witch, school, grim reaper, based on manga, demon, shounen, anime, cat girl"
/title/tt2170584/,61491.0,Video Game High School,Video Game High School,en,['US'],7.077,6.917,60.0,2012-05-11,False,/6zPbWHMjU6WzZMkNs3888tWGkbR.jpg,"It's the near future: You're dead. Your kids are probably dead. Your grandkids (if they're alive) are playing video games. Why? Because professional gaming is the biggest sport on earth. Around the world, millions of players duke it out in fighters, RTSs, First Person Shooters and more. To the victors go the spoils: glory, clan contracts and million dollar endorsements. The best young gamers are recruited by elite boarding schools to sharpen their skills. The best of the best go to VGHS: VIDEO GAME HIGH SCHOOL.",Get Schooled.,"Sci-Fi & Fantasy, Action & Adventure, Comedy","YouTube, RocketJump","high school, video game, gamer, high school student, gaming"
/title/tt0073972/,3382.0,Charlie's Angels,Charlie's Angels,en,['US'],47.083,6.646,158.0,1976-09-22,False,/pvSdc81hTTiTugMEGjObuEMijDc.jpg,"Beautiful, intelligent, and ultra-sophisticated, Charlie's Angels are everything a man could dream of... and way more than they could ever handle! Receiving their orders via speaker phone from their never seen boss, Charlie, the Angels employ their incomparable sleuthing and combat skills, as well as their lethal feminine charm, to crack even the most seemingly insurmountable of cases.",,Action & Adventure,ABC,"friendship, martial arts, undercover, fight, 1970s, investigation, secret agent, fistfight, private investigator, los angeles, california, disguise, private detective"
/title/tt2427220/,46975.0,Crossing Lines,Crossing Lines,en,"['BE', 'DE', 'US', 'FR']",24.587,6.753,91.0,2013-08-22,False,/xraj4mL476xVyevEM2dNoTfvPMS.jpg,"Through globalization, many countries have been opened and barriers removed to ensure easy trade, travel and cultural diversity. However, this openness has given opportunities to criminals looking to exploit the system and ultimately threaten our global safety. As Europe has become a ""safe house"" for criminals eluding law enforcers, a special kind of law enforcement team is needed to handle specific ongoing crimes on a global level. ""Crossing Lines"" is the story of one such team, made up of five international cops, headed by Captain Daniel. The team - comprised of individuals who have little in common - must learn to live and work under the most dangerous and potentially deadly conditions. Housed in an unused storage section underneath the ICC, this mismatched team faces bureaucratic, jurisdictional and cultural obstacles while traversing continents in pursuit of justice.",A world without borders needs justice without borders.,"Action & Adventure, Crime, Drama","NBC, TF1","police, detective, investigation, europe, drugs, crime investigation, european union, international crime, effects from the past"
/title/tt6839788/,76652.0,Dogs of Berlin,Dogs of Berlin,de,['DE'],14.669,7.26,77.0,2018-12-07,False,/wOeA0fPtZfNfljUUMFdgl8Lt9La.jpg,A politically sensitive murder forces two disparate detectives into a battle with the Berlin underworld and a confrontation with their own corruption.,,"Crime, Drama",Netflix,"cheating, investigation, beating, murder, racism, biker gangs, clankriminalität, neonazi, identität, subkultur"
/title/tt2402137/,60855.0,Legends,Legends,en,['US'],17.571,6.564,118.0,2014-08-13,False,/gXZbSYN3i2DjHKJORZiBf8P9LDF.jpg,"Working for the FBI's Deep Cover Operations division, Martin Odum can transform himself into a different person -- whether it's an assignment as a Serbian extremist, a corrupt Chicago police officer, a British special forces colonel, or a legendary computer hacker. But when he learns that his life, itself, may be a lie, he faces the demands of his job and a desire to solve the mystery of his identity. And given the choice between the two, Odum doesn't always make the right decision.",,Drama,TNT,"based on novel or book, undercover agent, undercover, secret identity, fbi, special forces"
/title/tt13293588/,94664.0,Mushoku Tensei: Jobless Reincarnation,無職転生 ～異世界行ったら本気だす～,ja,['JP'],104.94,8.577,639.0,2021-01-11,False,/1mFnzilCyj9Coa9jbN8vFYLEZdW.jpg,"34-year-old virgin loser is kicked out of his home by his family and realized that his life is completely over. As he regrets wasting his life, a truck runs him over and he died. When he wakes up... Hes in a world of sword and sorcery! Reborn as a baby named Rudeus, he decides that this time, hell live a life he wont regret!",,"Animation, Action & Adventure, Sci-Fi & Fantasy","Tokyo MX, BS11, KBS Kyoto","magic, harem, reincarnation, polygamy, romance, based on manga, second chance, fantasy world, seinen, ecchi, anime, neet, life challenges, other world, isekai, otaku, erotic"
